ngram,count,per_million
are used to,248,95.0
the output layer,248,95.0
and is the,247,94.6
paper we propose,246,94.2
used for the,246,94.2
in this section,245,93.9
as function of,242,92.7
to estimate the,240,91.9
well as the,239,91.6
extracted from the,239,91.6
as described in,239,91.6
db db db,237,90.8
the set of,236,90.4
in the same,235,90.0
of the training,234,89.6
in section we,234,89.6
of the same,232,88.9
the size of,230,88.1
this paper is,229,87.7
we propose to,227,87.0
recurrent neural network,226,86.6
in the following,226,86.6
the presence of,225,86.2
most of the,224,85.8
for speech recognition,224,85.8
in which the,222,85.0
in table the,219,83.9
used as the,218,83.5
used in this,218,83.5
the amount of,217,83.1
duration of the,217,83.1
better than the,217,83.1
shown in fig,217,83.1
in the first,216,82.7
trained on the,214,82.0
corresponding to the,214,82.0
for each of,212,81.2
the duration of,211,80.8
the total number,211,80.8
similar to the,210,80.4
it has been,209,80.1
referred to as,209,80.1
there is no,209,80.1
of the data,208,79.7
of training data,208,79.7
this study we,208,79.7
the effectiveness of,208,79.7
the problem of,207,79.3
in our experiments,207,79.3
the vocal tract,206,78.9
neural network dnn,206,78.9
page poster session,206,78.9
is given by,206,78.9
is that the,205,78.5
to train the,204,78.1
gaussian mixture model,202,77.4
the distribution of,202,77.4
hidden markov model,202,77.4
output of the,201,77.0
applied to the,200,76.6
the accuracy of,200,76.6
the results are,200,76.6
are presented in,200,76.6
such as the,199,76.2
the development set,199,76.2
analysis of the,198,75.8
size of the,196,75.1
the rest of,196,75.1
note that the,194,74.3
in figure the,194,74.3
we can see,194,74.3
we show that,193,73.9
in this case,193,73.9
usa page abstract,192,73.5
can be found,191,73.2
of the two,191,73.2
is organized as,191,73.2
been shown to,190,72.8
depending on the,190,72.8
this work was,190,72.8
linear discriminant analysis,189,72.4
quality of the,186,71.2
is applied to,186,71.2
of this paper,186,71.2
this paper presents,185,70.9
of the speaker,185,70.9
spoken language understanding,184,70.5
voice activity detection,182,69.7
between the two,182,69.7
paper is organized,182,69.7
organized as follows,182,69.7
words in the,181,69.3
view manuscript poster,181,69.3
manuscript poster session,181,69.3
that of the,180,69.0
as in the,179,68.6
on the test,179,68.6
recurrent neural networks,179,68.6
in section the,179,68.6
to model the,178,68.2
of speech and,177,67.8
of the model,177,67.8
function of the,177,67.8
the degree of,175,67.0
the proposed system,175,67.0
were asked to,175,67.0
of the input,175,67.0
the difference between,175,67.0
the task of,174,66.7
cards page poster,174,66.7
long short-term memory,173,66.3
view manuscript oral,173,66.3
manuscript oral session,173,66.3
obtained from the,172,65.9
the best performance,172,65.9
is defined as,172,65.9
distribution of the,171,65.5
parameters of the,171,65.5
supported by the,171,65.5
used for training,170,65.1
poster session speech,169,64.7
has been shown,169,64.7
all of the,169,64.7
would like to,168,64.4
we found that,168,64.4
in the second,168,64.4
this section we,168,64.4
found to be,167,64.0
the baseline system,167,64.0
in the speech,166,63.6
neural networks for,166,63.6
the end of,166,63.6
is able to,165,63.2
representation of the,164,62.8
can also be,164,62.8
used to train,164,62.8
that can be,163,62.4
male and female,163,62.4
was used for,163,62.4
improve the performance,162,62.1
by using the,162,62.1
have been proposed,162,62.1
of the vocal,160,61.3
derived from the,160,61.3
difference between the,160,61.3
the relationship between,159,60.9
structure of the,159,60.9
page oral session,159,60.9
in speech recognition,158,60.5
the impact of,158,60.5
the role of,158,60.5
the experimental results,157,60.1
the development of,156,59.8
gaussian mixture models,156,59.8
are used for,156,59.8
with the same,156,59.8
of the system,156,59.8
search interspeech detailed,156,59.8
by means of,155,59.4
is used as,155,59.4
this paper proposes,154,59.0
in the previous,154,59.0
some of the,152,58.2
can be obtained,152,58.2
the length of,152,58.2
table of contents,152,58.2
are based on,151,57.8
of the acoustic,151,57.8
number of parameters,151,57.8
the acoustic model,151,57.8
interspeech table of,151,57.8
of contents page,151,57.8
the results show,150,57.5
the language model,150,57.5
it is possible,149,57.1
the target speaker,149,57.1
on the development,148,56.7
the paper is,148,56.7
was set to,148,56.7
related to the,147,56.3
terms of the,147,56.3
results on the,147,56.3
in contrast to,147,56.3
the probability of,147,56.3
for all the,147,56.3
be found in,146,55.9
were used to,146,55.9
compared with the,146,55.9
use of the,146,55.9
the importance of,146,55.9
at the same,145,55.5
and are the,144,55.2
and for the,144,55.2
are used as,143,54.8
were used for,143,54.8
from the same,143,54.8
of the most,143,54.8
the parameters of,143,54.8
can see that,143,54.8
are able to,142,54.4
shows that the,142,54.4
error rate wer,142,54.4
shown to be,141,54.0
for each speaker,141,54.0
it is not,141,54.0
large number of,141,54.0
rest of the,141,54.0
estimation of the,140,53.6
the combination of,140,53.6
this work is,140,53.6
the same as,140,53.6
have shown that,139,53.2
mixture model gmm,139,53.2
convolutional neural networks,138,52.9
of the signal,138,52.9
we focus on,137,52.5
the present study,137,52.5
to obtain the,136,52.1
of the original,136,52.1
of the current,136,52.1
neural networks dnns,135,51.7
be able to,135,51.7
automatic detection of,135,51.7
we do not,135,51.7
of the first,135,51.7
in the literature,134,51.3
index terms speech,134,51.3
accuracy of the,133,50.9
results for the,133,50.9
in the experiments,132,50.6
neural network language,132,50.6
of the word,132,50.6
the level of,131,50.2
features such as,131,50.2
was supported by,131,50.2
as follows section,131,50.2
to determine the,130,49.8
showed that the,129,49.4
length of the,129,49.4
input to the,129,49.4
of the paper,129,49.4
so that the,128,49.0
and in the,128,49.0
university of edinburgh,127,48.6
university of technology,127,48.6
to deal with,127,48.6
hmm-based speech synthesis,127,48.6
is set to,127,48.6
described in the,127,48.6
to be the,126,48.3
the value of,126,48.3
be seen that,126,48.3
proposed method is,125,47.9
in case of,125,47.9
the input features,125,47.9
page abstract this,125,47.9
is similar to,125,47.9
speech recognition system,124,47.5
is obtained by,124,47.5
in the test,124,47.5
markov model hmm,124,47.5
to investigate the,124,47.5
which is the,124,47.5
included in the,123,47.1
need to be,123,47.1
speech and noise,123,47.1
to predict the,123,47.1
version of the,123,47.1
as part of,123,47.1
are used in,123,47.1
estimate of the,123,47.1
the effects of,123,47.1
the asr system,122,46.7
the perception of,122,46.7
an example of,122,46.7
of edinburgh uk,121,46.4
to the same,121,46.4
in the present,121,46.4
this paper the,121,46.4
that it is,120,46.0
for speaker recognition,120,46.0
be used for,120,46.0
the acoustic features,120,46.0
abstract this paper,120,46.0
the sum of,120,46.0
provided by the,119,45.6
be used in,119,45.6
in the next,119,45.6
is trained on,118,45.2
mean and variance,118,45.2
of the test,118,45.2
experimental results show,118,45.2
over the baseline,118,45.2
the same time,118,45.2
because of the,118,45.2
we investigate the,118,45.2
the target language,118,45.2
in the proposed,118,45.2
stochastic gradient descent,118,45.2
effectiveness of the,118,45.2
to that of,117,44.8
equal error rate,117,44.8
academy of sciences,117,44.8
into account the,117,44.8
speech recognition and,116,44.4
robust speech recognition,116,44.4
paper we present,116,44.4
the estimation of,116,44.4
parametric speech synthesis,115,44.1
to compute the,115,44.1
data from the,114,43.7
in comparison to,114,43.7
training data and,114,43.7
to the baseline,114,43.7
the proposed algorithm,114,43.7
it is also,114,43.7
the posterior probability,114,43.7
is possible to,113,43.3
and can be,113,43.3
on the training,113,43.3
and the other,113,43.3
standard deviation of,113,43.3
from the training,113,43.3
is an important,112,42.9
characteristics of the,112,42.9
values of the,112,42.9
in addition the,112,42.9
this can be,112,42.9
we assume that,112,42.9
value of the,112,42.9
shown in the,112,42.9
different types of,112,42.9
spoken term detection,111,42.5
the analysis of,111,42.5
the best results,111,42.5
combination of the,111,42.5
cards page oral,111,42.5
corresponds to the,111,42.5
that there is,110,42.1
of all the,110,42.1
in addition we,110,42.1
for training the,110,42.1
found that the,110,42.1
was used as,110,42.1
page abstract in,110,42.1
the influence of,110,42.1
information about the,109,41.8
support vector machine,109,41.8
to be used,109,41.8
de ned as,109,41.8
number of speakers,109,41.8
training and testing,109,41.8
shown that the,109,41.8
end of the,109,41.8
in the current,109,41.8
acknowledgements this work,109,41.8
the form of,108,41.4
of deep neural,108,41.4
the intelligibility of,108,41.4
place of articulation,108,41.4
the results obtained,108,41.4
this is the,108,41.4
defined as the,108,41.4
statistical parametric speech,107,41.0
two types of,107,41.0
may not be,107,41.0
than that of,107,41.0
has been used,107,41.0
each of these,107,41.0
hours of speech,106,40.6
the goal of,106,40.6
speech synthesis system,106,40.6
and the number,106,40.6
of the tongue,106,40.6
on the same,106,40.6
the neural network,106,40.6
at the end,106,40.6
overview of the,106,40.6
for the first,105,40.2
focus on the,105,40.2
were able to,105,40.2
the purpose of,105,40.2
this suggests that,105,40.2
have been used,105,40.2
state of the,105,40.2
be used as,105,40.2
the test data,105,40.2
features in the,105,40.2
and future work,105,40.2
features of the,105,40.2
the range of,105,40.2
for example the,105,40.2
the learning rate,105,40.2
results indicate that,104,39.8
probabilistic linear discriminant,104,39.8
in other words,104,39.8
trained with the,104,39.8
and it is,104,39.8
were used as,104,39.8
abstract in this,104,39.8
results are shown,104,39.8
in speaker recognition,103,39.5
is used in,103,39.5
